"date_and_time","city","previous_lo","previous_hi","previous_precip","today_lo","today_hi","today_outlook","tomorrow_lo","tomorrow_hi","tomorrow_outlook","email_period"
2023-09-10 20:50:00,"KEY WEST",82,92,0,83,91,"TSTRMS",82,91,"TSTRMS","morning"
2023-09-10 20:50:00,"KNOXVILLE",64,84,0,63,83,"PTCLDY",65,82,"TSTRMS","morning"
2023-09-10 20:50:00,"LAKE CHARLES",69,93,0,66,94,"SUNNY",72,94,"TSTRMS","morning"
2023-09-10 20:50:00,"LANSING",49,75,0,55,70,"SHWRS",56,68,"SHWRS","morning"
2023-09-10 20:50:00,"LAS VEGAS",83,88,0,75,96,"SUNNY",77,95,"SUNNY","morning"
2023-09-10 20:50:00,"LEXINGTON",62,83,0,60,83,"PTCLDY",64,80,"SHWRS","morning"
2023-09-10 20:50:00,"ABILENE TX",75,99,0,71,92,"TSTRMS",67,81,"SHWRS","morning"
2023-09-10 20:50:00,"AKRON CANTON",58,74,0,57,75,"PTCLDY",59,73,"SHWRS","morning"
2023-09-10 20:50:00,"ALBANY NY",66,78,0,66,76,"SHWRS",62,80,"MOCLDY","morning"
2023-09-10 20:50:00,"ALBUQUERQUE",69,89,0,65,85,"TSTRMS",61,73,"SHWRS","morning"
2023-09-10 20:50:00,"ALLENTOWN",65,77,0.65,67,81,"TSTRMS",64,81,"TSTRMS","morning"
2023-09-10 20:50:00,"AMARILLO",66,91,0,61,73,"TSTRMS",55,70,"SHWRS","morning"
2023-09-10 20:50:00,"ANCHORAGE",44,53,0,46,56,"SHWRS",45,55,"SHWRS","morning"
2023-09-10 20:50:00,"ASHEVILLE",65,80,0.89,59,80,"PTCLDY",60,81,"TSTRMS","morning"
2023-09-10 20:50:00,"ATLANTA",67,89,0,68,86,"SUNNY",69,88,"TSTRMS","morning"
2023-09-10 20:50:00,"ATLANTIC CITY",69,82,0.95,69,84,"TSTRMS",67,84,"PTCLDY","morning"
2023-09-10 20:50:00,"AUSTIN",78,100,0,70,97,"PTCLDY",70,94,"PTCLDY","morning"
2023-09-10 20:50:00,"BALTIMORE",69,82,0.06,68,85,"TSTRMS",67,86,"SHWRS","morning"
2023-09-10 20:50:00,"BATON ROUGE",70,92,0,69,96,"SUNNY",72,95,"TSTRMS","morning"
2023-09-10 20:50:00,"BILLINGS",51,74,0.01,50,81,"SUNNY",52,86,"PTCLDY","morning"
2023-09-10 20:50:00,"BIRMINGHAM",66,91,0,67,90,"TSTRMS",69,88,"TSTRMS","morning"
2023-09-10 20:50:00,"BISMARCK",48,73,0,49,69,"TSTRMS",46,68,"SUNNY","morning"
2023-09-10 20:50:00,"BOISE",62,91,0,61,90,"SUNNY",61,87,"SUNNY","morning"
2023-09-10 20:50:00,"BOSTON",69,74,0.2,68,78,"SHWRS",66,76,"MOCLDY","morning"
2023-09-10 20:50:00,"BRIDGEPORT",73,80,1.12,68,81,"TSTRMS",66,81,"SHWRS","morning"
2023-09-10 20:50:00,"BROWNSVILLE",77,102,0,79,97,"SUNNY",76,96,"SUNNY","morning"
2023-09-10 20:50:00,"BUFFALO",61,77,0,59,76,"MOCLDY",60,73,"SHWRS","morning"
2023-09-10 20:50:00,"BURLINGTON VT",64,70,0.54,62,73,"SHWRS",60,77,"SHWRS","morning"
2023-09-10 20:50:00,"CARIBOU",50,66,0.46,57,66,"RAIN",56,69,"MOCLDY","morning"
2023-09-10 20:50:00,"CASPER",53,73,0.07,44,73,"SUNNY",42,79,"SUNNY","morning"
2023-09-10 20:50:00,"CHARLESTON SC",72,88,0.04,73,88,"TSTRMS",72,89,"TSTRMS","morning"
2023-09-10 20:50:00,"CHARLESTON WV",65,73,0,63,80,"TSTRMS",60,79,"TSTRMS","morning"
2023-09-10 20:50:00,"CHARLOTTE",69,84,0.37,67,86,"PTCLDY",67,87,"TSTRMS","morning"
2023-09-10 20:50:00,"CHATTANOOGA",66,88,0,66,86,"SUNNY",68,86,"TSTRMS","morning"
2023-09-10 20:50:00,"CHEYENNE",54,59,0,47,62,"SHWRS",44,71,"TSTRMS","morning"
2023-09-10 20:50:00,"CHICAGO",54,83,0,63,68,"SHWRS",56,68,"SHWRS","morning"
2023-09-10 20:50:00,"CINCINNATI",59,81,0,59,83,"SUNNY",64,75,"SHWRS","morning"
2023-09-10 20:50:00,"CLEVELAND",64,69,0.02,58,75,"PTCLDY",61,72,"SHWRS","morning"
2023-09-10 20:50:00,"COLORADO SPGS",55,76,0,50,62,"SHWRS",48,66,"TSTRMS","morning"
2023-09-10 20:50:00,"COLUMBIA SC",71,83,0.15,69,88,"TSTRMS",69,89,"TSTRMS","morning"
2023-09-10 20:50:00,"COLUMBUS GA",70,94,0,70,91,"TSTRMS",71,93,"TSTRMS","morning"
2023-09-10 20:50:00,"COLUMBUS OH",59,79,0,58,79,"PTCLDY",62,75,"SHWRS","morning"
2023-09-10 20:50:00,"SALEM OR",53,84,0,58,76,"MOCLDY",55,78,"PTCLDY","morning"
2023-09-10 20:50:00,"SALT LAKE CITY",64,87,0,61,86,"SUNNY",64,83,"SHWRS","morning"
2023-09-10 20:50:00,"SAN ANGELO",69,99,0,72,96,"TSTRMS",67,88,"SHWRS","morning"
2023-09-10 20:50:00,"SAN ANTONIO",73,100,0.38,74,98,"SUNNY",72,96,"SUNNY","morning"
2023-09-10 20:50:00,"SAN DIEGO",71,83,0,71,80,"MOCLDY",67,76,"PTCLDY","morning"
2023-09-10 20:50:00,"SAN FRANCISCO",55,74,0,59,73,"WINDY",58,71,"WINDY","morning"
2023-09-10 20:50:00,"SAN JOSE",58,85,0,59,83,"SUNNY",59,79,"SUNNY","morning"
2023-09-10 20:50:00,"SAN JUAN PR",80,89,0.11,78,92,"SHWRS",80,94,"SHWRS","morning"
2023-09-10 20:50:00,"SANTA FE",63,87,0,57,81,"TSTRMS",53,69,"SHWRS","morning"
2023-09-10 20:50:00,"ST STE MARIE",47,64,0.05,57,62,"SHWRS",51,57,"SHWRS","morning"
2023-09-10 20:50:00,"SAVANNAH",74,93,0,73,89,"TSTRMS",72,90,"TSTRMS","morning"
2023-09-10 20:50:00,"SEATTLE",55,80,0,59,70,"RAIN",56,72,"MOCLDY","morning"
2023-09-10 20:50:00,"SHREVEPORT",68,91,0,66,91,"SUNNY",71,87,"MOCLDY","morning"
2023-09-10 20:50:00,"SIOUX CITY",61,65,1.13,52,74,"PTCLDY",46,76,"SUNNY","morning"
2023-09-10 20:50:00,"SIOUX FALLS",53,75,0,47,74,"SUNNY",46,73,"SUNNY","morning"
2023-09-10 20:50:00,"SOUTH BEND",51,78,0,58,73,"SHWRS",58,68,"SHWRS","morning"
2023-09-10 20:50:00,"SPOKANE",56,86,0,54,83,"MOCLDY",55,77,"MOCLDY","morning"
2023-09-10 20:50:00,"SPRINGFIELD IL",49,85,0,61,79,"SHWRS",59,73,"PTCLDY","morning"
2023-09-10 20:50:00,"SPRINGFIELD MO",55,84,0,62,78,"SHWRS",61,73,"SHWRS","morning"
2023-09-10 20:50:00,"SYRACUSE",66,72,0.3,62,75,"MOCLDY",59,79,"TSTRMS","morning"
2023-09-10 20:50:00,"TALLAHASSEE",73,92,0,72,91,"TSTRMS",71,92,"TSTRMS","morning"
2023-09-10 20:50:00,"TAMPA",78,91,0,77,93,"TSTRMS",77,93,"TSTRMS","morning"
2023-09-10 20:50:00,"TOLEDO",58,77,0,55,76,"MOCLDY",60,71,"SHWRS","morning"
2023-09-10 20:50:00,"TOPEKA",59,90,0,63,73,"SHWRS",53,78,"SUNNY","morning"
2023-09-10 20:50:00,"TUCSON",80,111,0,77,100,"TSTRMS",73,98,"SHWRS","morning"
2023-09-10 20:50:00,"TULSA",60,89,0,66,75,"SHWRS",62,76,"SHWRS","morning"
2023-09-10 20:50:00,"TUPELO",64,86,0,65,88,"PTCLDY",68,85,"TSTRMS","morning"
2023-09-10 20:50:00,"WACO",71,97,0,69,93,"MOCLDY",69,91,"SHWRS","morning"
2023-09-10 20:50:00,"WASHINGTON DC",70,81,0.11,71,86,"TSTRMS",71,87,"SHWRS","morning"
2023-09-10 20:50:00,"W PALM BEACH",76,90,0.07,77,91,"TSTRMS",77,90,"TSTRMS","morning"
2023-09-10 20:50:00,"WICHITA",63,87,0,62,71,"SHWRS",55,78,"PTCLDY","morning"
2023-09-10 20:50:00,"WICHITA FALLS",69,97,0,67,85,"SHWRS",64,81,"SHWRS","morning"
2023-09-10 20:50:00,"WILKES BARRE",65,79,0.6,65,77,"SHWRS",61,81,"TSTRMS","morning"
2023-09-10 20:50:00,"WILMINGTON DE",69,81,0.6,69,84,"TSTRMS",67,85,"TSTRMS","morning"
2023-09-10 20:50:00,"YAKIMA",52,91,0,60,83,"MOCLDY",55,81,"PTCLDY","morning"
2023-09-10 20:50:00,"YOUNGSTOWN",57,79,0,57,77,"MOCLDY",59,75,"SHWRS","morning"
2023-09-10 20:50:00,"YUMA",85,109,0,87,105,"VRYHOT",84,103,"VRYHOT","morning"
2022-06-17 08:50:00,"ABILENE TX",78,95,0,75,100,"SUNNY",75,97,"SUNNY","morning"
2022-06-17 08:50:00,"AKRON CANTON",73,91,0.19,55,83,"SUNNY",51,68,"PTCLDY","morning"
2022-06-17 08:50:00,"ALBANY NY",68,75,0,53,83,"TSTRMS",47,62,"MOCLDY","morning"
2022-06-17 08:50:00,"ALBUQUERQUE",73,99,0,64,93,"TSTRMS",64,90,"TSTRMS","morning"
2022-06-17 08:50:00,"ALLENTOWN",70,74,0.04,59,88,"PTCLDY",51,67,"PTCLDY","morning"
2022-06-17 08:50:00,"AMARILLO",68,96,0,68,96,"SUNNY",68,95,"SUNNY","morning"
2022-06-17 08:50:00,"ANCHORAGE",49,65,0,51,63,"PTCLDY",51,64,"MOCLDY","morning"
2022-06-17 08:50:00,"ASHEVILLE",65,90,0.38,66,90,"TSTRMS",52,81,"SUNNY","morning"
2022-06-17 08:50:00,"ATLANTA",78,97,0,78,97,"TSTRMS",67,92,"SUNNY","morning"
2022-06-17 08:50:00,"ATLANTIC CITY",69,75,0.46,65,95,"TSTRMS",54,75,"PTCLDY","morning"
2022-06-17 08:50:00,"AUSTIN",70,101,0,75,100,"SUNNY",73,100,"SUNNY","morning"
2022-06-17 08:50:00,"BALTIMORE",72,85,0,65,96,"SUNNY",54,77,"SUNNY","morning"
2022-06-17 08:50:00,"BATON ROUGE",73,96,0.06,77,95,"PTCLDY",77,96,"SUNNY","morning"
2022-06-17 08:50:00,"BILLINGS",53,81,0,65,95,"PTCLDY",62,94,"PTCLDY","morning"
2022-06-17 08:50:00,"BIRMINGHAM",75,96,0.02,76,97,"TSTRMS",66,94,"SUNNY","morning"
2022-06-17 08:50:00,"BISMARCK",50,80,0,68,87,"SUNNY",72,99,"PTCLDY","morning"
2022-06-17 08:50:00,"BOISE",56,91,0,53,79,"PTCLDY",50,72,"TSTRMS","morning"
2022-06-17 08:50:00,"BOSTON",65,74,0,61,89,"TSTRMS",53,68,"MOCLDY","morning"
2022-06-17 08:50:00,"BRIDGEPORT",67,70,0.17,59,87,"SHWRS",53,71,"PTCLDY","morning"
2022-06-17 08:50:00,"BROWNSVILLE",75,95,0,78,93,"PTCLDY",77,93,"PTCLDY","morning"
2022-06-17 08:50:00,"BUFFALO",68,87,0,52,78,"PTCLDY",50,65,"PTCLDY","morning"
2022-06-17 08:50:00,"BURLINGTON VT",68,78,0.04,48,81,"TSTRMS",47,57,"RAIN","morning"
2022-06-17 08:50:00,"CARIBOU",55,77,0.04,56,72,"SHWRS",44,60,"SHWRS","morning"
2022-06-17 08:50:00,"CASPER",50,87,0,57,95,"TSTRMS",59,93,"TSTRMS","morning"
2022-06-17 08:50:00,"CHARLESTON SC",70,91,0.47,75,97,"TSTRMS",71,95,"SUNNY","morning"
2022-06-17 08:50:00,"CHARLESTON WV",77,92,0,60,90,"TSTRMS",49,75,"SUNNY","morning"
2022-06-17 08:50:00,"CHARLOTTE",70,97,0.05,74,97,"TSTRMS",61,89,"SUNNY","morning"
2022-06-17 08:50:00,"CHATTANOOGA",77,98,0,73,96,"TSTRMS",63,91,"SUNNY","morning"
2022-06-17 08:50:00,"CHEYENNE",59,88,0.01,60,94,"TSTRMS",59,88,"TSTRMS","morning"
2022-06-17 08:50:00,"CHICAGO",69,94,0,57,85,"SUNNY",54,72,"SUNNY","morning"
2022-06-17 08:50:00,"CINCINNATI",78,92,0,61,89,"TSTRMS",54,78,"SUNNY","morning"
2022-06-17 08:50:00,"CLEVELAND",69,93,0,57,82,"SUNNY",54,66,"SUNNY","morning"
2022-06-17 08:50:00,"COLORADO SPGS",63,91,0,61,92,"TSTRMS",60,89,"TSTRMS","morning"
2022-06-17 08:50:00,"COLUMBIA SC",71,99,0.51,75,100,"TSTRMS",63,94,"SUNNY","morning"
2022-06-17 08:50:00,"COLUMBUS GA",76,98,0,77,96,"TSTRMS",70,95,"SUNNY","morning"
2022-06-17 08:50:00,"COLUMBUS OH",78,93,0,59,88,"SUNNY",51,76,"SUNNY","morning"
2022-06-17 08:50:00,"CONCORD NH",65,75,0,53,86,"TSTRMS",45,61,"MOCLDY","morning"
2022-06-17 08:50:00,"CORPUS CHRISTI",71,92,0,76,93,"PTCLDY",75,93,"PTCLDY","morning"
2022-06-17 08:50:00,"DALLAS FT WORTH",75,100,0,78,100,"SUNNY",77,97,"SUNNY","morning"
2022-06-17 08:50:00,"DAYTON",76,93,0,58,87,"PTCLDY",52,78,"SUNNY","morning"
2022-06-17 08:50:00,"DAYTONA BEACH",74,93,0,74,90,"SUNNY",75,97,"TSTRMS","morning"
2022-06-17 08:50:00,"DENVER",58,94,0,64,99,"PTCLDY",62,93,"TSTRMS","morning"
2022-06-17 08:50:00,"DES MOINES",69,90,0,65,90,"SUNNY",67,87,"SUNNY","morning"
2022-06-17 08:50:00,"DETROIT",69,91,0.02,54,83,"SUNNY",52,74,"SUNNY","morning"
2022-06-17 08:50:00,"DULUTH",54,74,0.02,48,77,"SUNNY",50,66,"PTCLDY","morning"
2022-06-17 08:50:00,"EL PASO",73,103,0.02,79,99,"PTCLDY",77,98,"SUNNY","morning"
2022-06-17 08:50:00,"ELKINS",67,90,0,54,85,"TSTRMS",42,68,"PTCLDY","morning"
2022-06-17 08:50:00,"ERIE",68,89,0,54,78,"SUNNY",53,66,"SUNNY","morning"
2022-06-17 08:50:00,"EUGENE",52,69,0,47,64,"RAIN",49,66,"SHWRS","morning"
2022-06-17 08:50:00,"EVANSVILLE",79,97,0,67,92,"TSTRMS",59,83,"SUNNY","morning"
2022-06-17 08:50:00,"FAIRBANKS",50,72,0,53,76,"SHWRS",52,71,"TSTRMS","morning"
2022-06-17 08:50:00,"FARGO",53,78,0,64,83,"SUNNY",77,90,"TSTRMS","morning"
2022-06-17 08:50:00,"FLAGSTAFF",54,86,0,50,81,"WINDY",48,74,"TSTRMS","morning"
2022-06-17 08:50:00,"FLINT",64,89,0,50,80,"SUNNY",48,71,"SUNNY","morning"
2022-06-17 08:50:00,"FORT SMITH",75,95,0,74,96,"SUNNY",72,94,"TSTRMS","morning"
2022-06-17 08:50:00,"FORT WAYNE",67,95,0,54,85,"SUNNY",50,77,"SUNNY","morning"
2022-06-17 08:50:00,"FRESNO",58,96,0,54,76,"PTCLDY",54,79,"SUNNY","morning"
2022-06-17 08:50:00,"GOODLAND",59,97,0,68,99,"WINDY",69,99,"WINDY","morning"
2022-06-17 08:50:00,"GRAND JUNCTION",66,97,0,64,97,"TSTRMS",63,87,"TSTRMS","morning"
2022-06-17 08:50:00,"GRAND RAPIDS",63,89,0,50,78,"SUNNY",51,75,"SUNNY","morning"
2022-06-17 08:50:00,"GREAT FALLS",43,85,0,54,93,"WINDY",50,85,"PTCLDY","morning"
2022-06-17 08:50:00,"GREEN BAY",61,85,0,51,81,"SUNNY",53,73,"SUNNY","morning"
2022-06-17 08:50:00,"GREENSBORO",70,95,1.06,69,96,"TSTRMS",57,85,"SUNNY","morning"
2022-06-17 08:50:00,"HARRISBURG",69,82,1.33,62,89,"SUNNY",53,70,"PTCLDY","morning"
2022-06-17 08:50:00,"HARTFORD SPGFLD",67,74,0,58,87,"TSTRMS",51,66,"MOCLDY","morning"
2022-06-17 08:50:00,"HELENA",54,89,0,57,93,"WINDY",51,84,"SHWRS","morning"
2022-06-17 08:50:00,"HONOLULU",74,86,0,73,86,"SHWRS",74,86,"SHWRS","morning"
2022-06-17 08:50:00,"HOUSTON INTCNTL",77,99,0,77,96,"SHWRS",75,98,"PTCLDY","morning"
2022-06-17 08:50:00,"HUNTSVILLE AL",77,97,0,73,96,"TSTRMS",61,91,"SUNNY","morning"
2022-06-17 08:50:00,"INDIANAPOLIS",76,93,0,60,88,"PTCLDY",56,78,"SUNNY","morning"
2022-06-17 08:50:00,"JACKSON MS",71,96,0.02,75,95,"PTCLDY",71,95,"TSTRMS","morning"
2022-06-17 08:50:00,"JACKSONVILLE",71,91,0,73,94,"SUNNY",75,99,"TSTRMS","morning"
2022-06-17 08:50:00,"JUNEAU",46,78,0,48,70,"SUNNY",47,65,"PTCLDY","morning"
2022-06-17 08:50:00,"KANSAS CITY",70,94,0.12,73,93,"SUNNY",72,92,"SUNNY","morning"
2022-06-17 08:50:00,"KEY WEST",80,87,0,80,89,"SHWRS",80,89,"SHWRS","morning"
2022-06-17 08:50:00,"KNOXVILLE",76,96,0,69,92,"TSTRMS",59,85,"SUNNY","morning"
2022-06-17 08:50:00,"LAKE CHARLES",75,95,0.84,75,92,"SHWRS",75,96,"SUNNY","morning"
2022-06-17 08:50:00,"LANSING",67,92,0,50,81,"SUNNY",52,74,"SUNNY","morning"
2022-06-17 08:50:00,"LAS VEGAS",84,106,0,72,102,"DUST",67,92,"DUST","morning"
2022-06-17 08:50:00,"LEXINGTON",75,95,0,61,88,"TSTRMS",54,79,"SUNNY","morning"
2022-06-17 08:50:00,"LINCOLN",67,88,1.81,72,93,"PTCLDY",75,99,"SUNNY","morning"
2022-06-17 08:50:00,"LITTLE ROCK",78,97,0,76,97,"SUNNY",68,94,"SHWRS","morning"
2022-06-17 08:50:00,"LOS ANGELES",64,81,0,61,74,"PTCLDY",58,77,"PTCLDY","morning"
2022-06-17 08:50:00,"LOUISVILLE",82,96,0,64,92,"SHWRS",57,81,"SUNNY","morning"
2022-06-17 08:50:00,"LUBBOCK",72,98,0,70,97,"SUNNY",69,95,"SUNNY","morning"
2022-06-17 08:50:00,"MACON",71,100,0,75,100,"TSTRMS",68,98,"VRYHOT","morning"
2022-06-17 08:50:00,"MADISON",64,88,0,51,81,"SUNNY",49,75,"SUNNY","morning"
2022-06-17 08:50:00,"MEDFORD",52,68,0.05,45,64,"SHWRS",47,66,"SHWRS","morning"
2022-06-17 08:50:00,"MEMPHIS",82,100,0,77,98,"SUNNY",66,95,"PTCLDY","morning"
2022-06-17 08:50:00,"MIAMI BEACH",74,91,0.07,77,90,"SHWRS",77,91,"TSTRMS","morning"
2022-06-17 08:50:00,"MIDLAND ODESSA",70,97,0,72,97,"SUNNY",72,95,"SUNNY","morning"
2022-06-17 08:50:00,"MILWAUKEE",69,92,0,53,81,"SUNNY",52,63,"SUNNY","morning"
2022-06-17 08:50:00,"MPLS ST PAUL",62,81,0,61,84,"SUNNY",68,84,"TSTRMS","morning"
2022-06-17 08:50:00,"MISSOULA",54,88,0,54,89,"SUNNY",50,71,"SHWRS","morning"
2022-06-17 08:50:00,"MOBILE",76,97,0,78,98,"PTCLDY",74,101,"TSTRMS","morning"
2022-06-17 08:50:00,"MONTGOMERY",73,87,0,77,98,"TSTRMS",68,98,"TSTRMS","morning"
2022-06-17 08:50:00,"NASHVILLE",78,98,0,72,96,"TSTRMS",61,89,"SUNNY","morning"
2022-06-17 08:50:00,"NEW ORLEANS",80,97,0,78,93,"PTCLDY",80,95,"SUNNY","morning"
2022-06-17 08:50:00,"NEW YORK CITY",68,71,0.08,64,90,"PTCLDY",56,71,"PTCLDY","morning"
2022-06-17 08:50:00,"NEWARK",71,77,0.09,66,93,"PTCLDY",57,73,"PTCLDY","morning"
2022-06-17 08:50:00,"NORFOLK VA",73,83,0,72,98,"TSTRMS",61,82,"SUNNY","morning"
2022-06-17 08:50:00,"NORTH PLATTE",63,91,0,71,99,"SUNNY",72,103,"WINDY","morning"
2022-06-17 08:50:00,"OKLAHOMA CITY",68,92,0,73,94,"SUNNY",74,92,"SUNNY","morning"
2022-06-17 08:50:00,"OMAHA",66,87,0,70,92,"PTCLDY",74,97,"SUNNY","morning"
2022-06-17 08:50:00,"ORLANDO",77,96,0,74,96,"SUNNY",75,99,"TSTRMS","morning"
2022-06-17 08:50:00,"PADUCAH",78,98,0,70,94,"TSTRMS",60,86,"SUNNY","morning"
2022-06-17 08:50:00,"PENDLETON",53,75,0,49,70,"PTCLDY",48,66,"SHWRS","morning"
2022-06-17 08:50:00,"PEORIA",71,95,0,61,85,"PTCLDY",55,82,"SUNNY","morning"
2022-06-17 08:50:00,"PHILADELPHIA",72,78,0.11,67,95,"SUNNY",58,73,"PTCLDY","morning"
2022-06-17 08:50:00,"PHOENIX",91,113,0,85,111,"VRYHOT",82,102,"TSTRMS","morning"
2022-06-17 08:50:00,"PITTSBURGH",71,91,0,55,82,"SUNNY",48,69,"PTCLDY","morning"
2022-06-17 08:50:00,"POCATELLO",64,91,0,53,95,"DUST",48,80,"PTCLDY","morning"
2022-06-17 08:50:00,"PORTLAND ME",61,69,0.03,54,78,"TSTRMS",49,61,"MOCLDY","morning"
2022-06-17 08:50:00,"PORTLAND OR",55,72,0,53,62,"RAIN",54,65,"SHWRS","morning"
2022-06-17 08:50:00,"PROVIDENCE",66,72,0,62,85,"TSTRMS",51,69,"PTCLDY","morning"
2022-06-17 08:50:00,"PUEBLO",64,98,0,64,99,"SUNNY",62,96,"TSTRMS","morning"
2022-06-17 08:50:00,"RALEIGH DURHAM",71,92,0.75,71,98,"TSTRMS",60,88,"SUNNY","morning"
2022-06-17 08:50:00,"RAPID CITY",54,80,0,67,91,"SUNNY",67,97,"PTCLDY","morning"
2022-06-17 08:50:00,"RENO",57,88,0,43,72,"MOCLDY",44,67,"PTCLDY","morning"
2022-06-17 08:50:00,"RICHMOND",71,86,0.04,67,100,"TSTRMS",55,81,"SUNNY","morning"
2022-06-17 08:50:00,"ROANOKE",69,96,0.58,66,94,"TSTRMS",53,81,"SUNNY","morning"
2022-06-17 08:50:00,"ROCHESTER NY",69,91,0,51,80,"PTCLDY",51,67,"MOCLDY","morning"
2022-06-17 08:50:00,"ROCKFORD",62,91,0,54,83,"SUNNY",50,77,"SUNNY","morning"
2022-06-17 08:50:00,"SACRAMENTO",55,86,0,51,75,"PTCLDY",53,77,"SUNNY","morning"
2022-06-17 08:50:00,"ST LOUIS",73,97,0.27,69,91,"TSTRMS",64,87,"SUNNY","morning"
2022-06-17 08:50:00,"ST PETERSBURG",81,95,0.08,81,93,"SUNNY",81,92,"TSTRMS","morning"
2022-06-17 08:50:00,"ST THOMAS VI",79,85,0,79,87,"SUNNY",78,87,"PTCLDY","morning"
2022-06-17 08:50:00,"SALEM OR",54,70,0,49,64,"RAIN",51,66,"SHWRS","morning"
2022-06-17 08:50:00,"SALT LAKE CITY",73,100,0,72,101,"WINDY",62,92,"TSTRMS","morning"
2022-06-17 08:50:00,"SAN ANGELO",69,102,0,74,101,"SUNNY",73,100,"SUNNY","morning"
2022-06-17 08:50:00,"SAN ANTONIO",75,102,0,74,100,"SUNNY",75,101,"SUNNY","morning"
2022-06-17 08:50:00,"SAN DIEGO",62,69,0,60,69,"MOCLDY",59,69,"PTCLDY","morning"
2022-06-17 08:50:00,"SAN FRANCISCO",56,67,0,53,67,"PTCLDY",53,68,"SUNNY","morning"
2022-06-17 08:50:00,"SAN JOSE",55,74,0,53,70,"PTCLDY",52,71,"SUNNY","morning"
2022-06-17 08:50:00,"SAN JUAN PR",77,86,0.01,78,92,"PTCLDY",78,90,"PTCLDY","morning"
2022-06-17 08:50:00,"SANTA FE",60,96,0.32,57,88,"TSTRMS",58,86,"TSTRMS","morning"
2022-06-17 08:50:00,"ST STE MARIE",52,79,0.19,44,58,"PTCLDY",47,60,"SUNNY","morning"
2022-06-17 08:50:00,"SAVANNAH",74,91,0,74,99,"TSTRMS",70,97,"TSTRMS","morning"
2022-06-17 08:50:00,"SEATTLE",53,67,0.01,52,59,"RAIN",52,61,"RAIN","morning"
2022-06-17 08:50:00,"SHREVEPORT",76,99,0,76,97,"TSTRMS",76,97,"SUNNY","morning"
2022-06-17 08:50:00,"SIOUX CITY",53,90,0,71,92,"SUNNY",74,97,"SUNNY","morning"
2022-06-17 08:50:00,"SIOUX FALLS",55,85,0,66,86,"SUNNY",76,94,"SUNNY","morning"
2022-06-17 08:50:00,"SOUTH BEND",63,96,0,54,82,"SUNNY",51,74,"SUNNY","morning"
2022-06-17 08:50:00,"SPOKANE",55,73,0,50,74,"MOCLDY",47,63,"SHWRS","morning"
2022-06-17 08:50:00,"SPRINGFIELD IL",70,97,1.3,63,86,"PTCLDY",57,82,"SUNNY","morning"
2022-06-17 08:50:00,"SPRINGFIELD MO",73,92,0,72,92,"PTCLDY",67,91,"SUNNY","morning"
2022-06-17 08:50:00,"SYRACUSE",70,85,1.53,49,75,"TSTRMS",49,64,"MOCLDY","morning"
2022-06-17 08:50:00,"TALLAHASSEE",75,99,0.27,75,99,"TSTRMS",73,101,"TSTRMS","morning"
2022-06-17 08:50:00,"TAMPA",80,95,0,81,96,"SUNNY",81,96,"TSTRMS","morning"
2022-06-17 08:50:00,"TOLEDO",70,96,0.07,55,85,"SUNNY",53,75,"SUNNY","morning"
2022-06-17 08:50:00,"TOPEKA",76,96,0,73,96,"SUNNY",73,96,"SUNNY","morning"
2022-06-17 08:50:00,"TUCSON",86,111,0,78,105,"TSTRMS",74,98,"SHWRS","morning"
2022-06-17 08:50:00,"TULSA",73,95,0,73,98,"SUNNY",74,95,"SUNNY","morning"
2022-06-17 08:50:00,"TUPELO",78,99,0,76,97,"TSTRMS",65,97,"SUNNY","morning"
2022-06-17 08:50:00,"WACO",74,101,0,77,101,"TSTRMS",75,99,"SUNNY","morning"
2022-06-17 08:50:00,"WASHINGTON DC",73,85,0,68,96,"TSTRMS",58,77,"SUNNY","morning"
2022-06-17 08:50:00,"W PALM BEACH",78,90,0.18,75,89,"TSTRMS",75,91,"TSTRMS","morning"
2022-06-17 08:50:00,"WICHITA",73,98,0,73,99,"SUNNY",73,95,"SUNNY","morning"
2022-06-17 08:50:00,"WICHITA FALLS",71,100,0,74,101,"SUNNY",74,97,"TSTRMS","morning"
2022-06-17 08:50:00,"WILKES BARRE",67,72,0,54,82,"PTCLDY",49,63,"MOCLDY","morning"
2022-06-17 08:50:00,"WILMINGTON DE",69,77,0.12,65,94,"SUNNY",55,74,"PTCLDY","morning"
2022-06-17 08:50:00,"YAKIMA",58,77,0,49,72,"SHWRS",50,69,"SHWRS","morning"
2022-06-17 08:50:00,"YOUNGSTOWN",71,90,0,52,80,"SUNNY",48,65,"PTCLDY","morning"
2022-06-17 08:50:00,"YUMA",79,109,0,75,106,"VRYHOT",69,102,"VRYHOT","morning"
2022-06-17 20:50:00,"ABILENE TX",78,101,0,75,98,"TSTRMS",74,99,"SUNNY","morning"
2022-06-17 20:50:00,"AKRON CANTON",73,83,0,56,69,"SUNNY",51,74,"SUNNY","morning"
2022-06-17 20:50:00,"ALBANY NY",68,86,0,54,62,"MOCLDY",48,71,"SUNNY","morning"
2022-06-17 20:50:00,"ALBUQUERQUE",72,89,0.02,64,92,"TSTRMS",63,85,"TSTRMS","morning"
2022-06-17 20:50:00,"ALLENTOWN",70,87,0,59,67,"MOCLDY",50,72,"SUNNY","morning"
2022-06-17 20:50:00,"AMARILLO",68,95,0,68,95,"SUNNY",68,94,"WINDY","morning"
